region_code,BLcode,country,year,sex,pri,sec,ter,lu,lp,lpc,ls,lsc,lh,lhc,tyr,pyr,syr,hyr,hc,hca,pop
Asia and the Pacific,310.0,Cambodia,1925.0,MF,1.4883191585540771,0.0,0.0,99.61185455322266,0.365654855966568,0.10845781862735748,0.030508294701576233,0.010690347291529179,0.019999999552965164,0.010914371348917484,0.02081320993602276,0.017253879457712173,0.002941042184829712,0.000618288351688534,1.0020835399627686,1.0783309936523438,1913.080078125
Asia and the Pacific,310.0,Cambodia,1930.0,MF,2.2717649936676025,0.08050639182329178,0.0,99.42025756835938,0.532126784324646,0.16247910261154175,0.04863434657454491,0.016790125519037247,0.019999999552965164,0.010986201465129852,0.029425038024783134,0.0249562356621027,0.0038490777369588614,0.0006197246257215738,1.0029468536376953,1.08529531955719,1998.963134765625
Asia and the Pacific,310.0,Cambodia,1935.0,MF,7.882636547088623,0.0494810976088047,0.0,99.14334869384766,0.783560037612915,0.24669991433620453,0.07094147801399231,0.024519823491573334,0.019999999552965164,0.011063768528401852,0.04195881634950638,0.03636428713798523,0.004973253700882196,0.0006212738808244467,1.0042047500610352,1.0938481092453003,2093.4345703125
Asia and the Pacific,310.0,Cambodia,1940.0,MF,9.395063400268555,0.08394581824541092,0.0,98.4910659790039,1.4250208139419556,0.4691173732280731,0.07837002724409103,0.028166914358735085,0.020000001415610313,0.011140511371195316,0.068728968501091,0.06272634863853455,0.005379808600991964,0.0006228078855201602,1.0068966150283813,1.1004570722579956,2187.38427734375
Asia and the Pacific,310.0,Cambodia,1945.0,MF,13.049531936645508,0.10631481558084488,0.0,93.63723754882812,5.933313369750977,2.067100763320923,0.4152038097381592,0.13344639539718628,0.025665005668997765,0.012772931717336178,0.289641410112381,0.26646459102630615,0.022408096119761467,0.0007687509641982615,1.0293877124786377,1.199841856956482,2290.72900390625
Asia and the Pacific,310.0,Cambodia,1950.0,MF,21.19050407409668,0.18359804153442383,0.02393445558845997,89.39051055908203,9.804811477661133,1.992445945739746,0.7803797125816345,0.15259110927581787,0.03234591707587242,0.016737010329961777,0.44172003865242004,0.40268126130104065,0.03805713355541229,0.0009816461242735386,1.0451620817184448,1.2342461347579956,2394.0
Asia and the Pacific,310.0,Cambodia,1955.0,MF,51.85116958618164,0.9169912338256836,0.040193285793066025,84.5515365600586,14.114853858947754,3.334017753601074,1.298897385597229,0.22849351167678833,0.040609002113342285,0.02121206931769848,0.666726291179657,0.6038364768028259,0.06165332719683647,0.0012364371214061975,1.0689455270767212,1.3035000562667847,2666.0
Asia and the Pacific,310.0,Cambodia,1960.0,MF,54.18941879272461,4.104578495025635,0.17730852961540222,74.8760757446289,21.1420841217041,6.287855625152588,3.9201085567474365,0.29358813166618347,0.06417225301265717,0.0311751551926136,1.2339659929275513,1.0619549751281738,0.1701040416955948,0.0019069857662543654,1.1313329935073853,1.4311362504959106,2978.0
Asia and the Pacific,310.0,Cambodia,1965.0,MF,56.52766799926758,7.292165279388428,0.3144237697124481,69.25482177734375,25.634056091308594,7.877773761749268,5.014896869659424,0.3606016933917999,0.09771723300218582,0.047931969165802,1.5332788228988647,1.3121118545532227,0.21825413405895233,0.0029130023904144764,1.1657071113586426,1.5153045654296875,3342.0
Asia and the Pacific,310.0,Cambodia,1970.0,MF,58.86591720581055,10.479752540588379,0.451539009809494,62.49415969848633,30.956241607666016,9.694169044494629,6.391436576843262,0.7982653379440308,0.15895627439022064,0.0776192769408226,1.9079997539520264,1.6125359535217285,0.29073238372802734,0.004731517285108566,1.2102173566818237,1.7073814868927002,3746.0
Asia and the Pacific,310.0,Cambodia,1975.0,MF,61.20417022705078,13.667339324951172,0.5886542797088623,55.17417907714844,36.73534393310547,11.571305274963379,7.869108200073242,1.1597639322280884,0.22167043387889862,0.11166830360889435,2.306387186050415,1.9346462488174438,0.36507415771484375,0.006666789297014475,1.259404182434082,1.8630412817001343,3899.0
Asia and the Pacific,310.0,Cambodia,1980.0,MF,63.54241943359375,16.85492706298828,0.7257695198059082,47.792640686035156,42.78362274169922,12.64391040802002,9.166824340820312,1.3998605012893677,0.2569476366043091,0.13650766015052795,2.662776470184326,2.228252410888672,0.4266551434993744,0.007869121618568897,1.3050973415374756,1.9742807149887085,3765.0
Asia and the Pacific,310.0,Cambodia,1985.0,MF,65.88066864013672,20.042512893676758,0.8628847599029541,43.08446502685547,46.747596740722656,13.508437156677246,9.889629364013672,1.5553302764892578,0.27830907702445984,0.1607281118631363,2.8882646560668945,2.417757272720337,0.46172672510147095,0.008780761621892452,1.33486008644104,2.043653964996338,4336.0
Asia and the Pacific,310.0,Cambodia,1990.0,MF,68.21891784667969,23.230100631713867,1.0,38.95768737792969,49.805912017822266,16.541770935058594,10.881574630737305,2.1390819549560547,0.35482490062713623,0.20018771290779114,3.1999881267547607,2.66461443901062,0.5242732167243958,0.011100287549197674,1.3771260976791382,2.202796220779419,5136.0
Asia and the Pacific,310.0,Cambodia,1995.0,MF,74.28282165527344,19.51328468322754,1.5,34.844730377197266,53.73040771484375,18.39329719543457,10.981559753417969,2.5970466136932373,0.4433002173900604,0.25708985328674316,3.4114153385162354,2.849202871322632,0.548204779624939,0.01400779653340578,1.4065523147583008,2.314786434173584,5760.0
Asia and the Pacific,310.0,Cambodia,2000.0,MF,80.34672546386719,15.796467781066895,2.0,30.65447425842285,57.92316818237305,21.86665153503418,10.982524871826172,2.564225435256958,0.4398302137851715,0.25950416922569275,3.64003849029541,3.079035997390747,0.5470158457756042,0.013986713252961636,1.439079761505127,2.350080728530884,7146.0
Asia and the Pacific,310.0,Cambodia,2005.0,MF,100.0,29.692577362060547,3.0,25.264028549194336,58.783138275146484,23.251956939697266,14.394746780395508,3.7424168586730957,1.5580847263336182,0.7651885151863098,4.261816501617432,3.4182229042053223,0.7971283793449402,0.04646538570523262,1.531398892402649,2.7745280265808105,8372.0
Asia and the Pacific,310.0,Cambodia,2010.0,MF,100.0,43.92306137084961,14.0,19.49723243713379,59.25831985473633,25.931304931640625,18.555273056030273,4.949932098388672,2.6891753673553467,1.413981556892395,4.943185806274414,3.830355644226074,1.0307668447494507,0.08206318318843842,1.639380693435669,3.1471197605133057,9512.0
Asia and the Pacific,83.0,China,1820.0,F,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1825.0,F,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1830.0,F,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1835.0,F,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1840.0,F,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1845.0,F,0.002065871609374881,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1850.0,F,0.0038632280193269253,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1855.0,F,0.006823895964771509,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1860.0,F,0.011615661904215813,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1865.0,F,0.019265178591012955,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1870.0,F,0.03134268522262573,0.0,0.0,99.99394226074219,0.019999999552965164,0.004903492517769337,0.019999999552965164,0.006193060427904129,0.019999999552965164,0.009927007369697094,0.005731436889618635,0.0031471047550439835,0.001985791837796569,0.0005985400057397783,1.0005732774734497,1.0682036876678467,101718.703125
Asia and the Pacific,83.0,China,1875.0,F,0.050238724797964096,0.0,0.0,99.98982238769531,0.021038414910435677,0.004911981988698244,0.019999999552965164,0.0064546470530331135,0.019999999552965164,0.009737550280988216,0.00576690211892128,0.003178511979058385,0.0019936393946409225,0.000594751036260277,1.0005768537521362,1.0683857202529907,103357.0546875
Asia and the Pacific,83.0,China,1880.0,F,0.07957710325717926,0.0,0.0,99.98333740234375,0.025058895349502563,0.004766952246427536,0.019999999552965164,0.005980681627988815,0.019999999552965164,0.009540406987071037,0.005865003913640976,0.0032947752624750137,0.001979420194402337,0.0005908081657253206,1.0005866289138794,1.0678415298461914,105021.03125
Asia and the Pacific,83.0,China,1885.0,F,0.12482853978872299,0.0,0.0,99.9732894897461,0.033157918602228165,0.005167975090444088,0.019999999552965164,0.005489627830684185,0.019999999552965164,0.00943852961063385,0.006103236693888903,0.003549777204170823,0.0019646889995783567,0.0005887705483473837,1.0006104707717896,1.067325472831726,106953.859375
Asia and the Pacific,83.0,China,1890.0,F,0.19421790540218353,0.0,0.0,99.957763671875,0.04704694077372551,0.0065017519518733025,0.019999999552965164,0.005208251997828484,0.019999999552965164,0.009329920634627342,0.006549306679517031,0.004006460774689913,0.001956247491762042,0.0005865984130650759,1.000655174255371,1.0670469999313354,108921.671875
Asia and the Pacific,83.0,China,1895.0,F,0.300056129693985,0.0021075205877423286,0.0,99.93399810791016,0.06910010427236557,0.008541523478925228,0.019999999552965164,0.004915738478302956,0.019999999552965164,0.009310457855463028,0.007262930274009705,0.00472924904897809,0.0019474723376333714,0.0005862090038135648,1.000726580619812,1.0668131113052368,112032.3203125
Asia and the Pacific,83.0,China,1900.0,F,0.4606776237487793,0.005915922112762928,0.0,99.89787292480469,0.1026967391371727,0.011852904222905636,0.019999999552965164,0.004824215546250343,0.019999999552965164,0.009271524846553802,0.008366646245121956,0.0058364891447126865,0.0019447263330221176,0.0005854305345565081,1.000836968421936,1.0668190717697144,115155.5
Asia and the Pacific,83.0,China,1905.0,F,0.7032203078269958,0.01274564117193222,0.0,99.84325408935547,0.15336917340755463,0.01618574932217598,0.019999999552965164,0.004692215006798506,0.019999999552965164,0.009291103109717369,0.010013235732913017,0.0074866474606096745,0.0019407664658501744,0.000585822039283812,1.0010018348693848,1.0668518543243408,118677.8125
Asia and the Pacific,83.0,China,1910.0,F,1.0675355195999146,0.02455299347639084,0.0,99.7542724609375,0.23211362957954407,0.022977091372013092,0.02473425306379795,0.005759885534644127,0.019999997690320015,0.009410900995135307,0.013039818964898586,0.01033677626401186,0.0021148240193724632,0.0005882185068912804,1.0013048648834229,1.0683114528656006,122306.859375
Asia and the Pacific,83.0,China,1915.0,F,1.6115169525146484,0.021625423803925514,0.0,99.6241226196289,0.3508598208427429,0.034436728805303574,0.0315994992852211,0.007731963414698839,0.019999999552965164,0.009536467492580414,0.017625538632273674,0.014654865488409996,0.0023799436166882515,0.0005907301674596965,1.0017640590667725,1.070861577987671,129476.6953125
Asia and the Pacific,83.0,China,1920.0,F,2.4180047512054443,0.026510663330554962,0.0,99.43477630615234,0.5322569608688354,0.052155375480651855,0.03528501093387604,0.009126881137490273,0.019999999552965164,0.009656061418354511,0.0239749476313591,0.020849470049142838,0.002532356418669224,0.0005931213381700218,1.0024003982543945,1.073010802268982,137066.09375
Asia and the Pacific,83.0,China,1925.0,F,3.6029632091522217,0.042479824274778366,0.0,99.1322021484375,0.7944492697715759,0.07707158476114273,0.06793402135372162,0.01826995611190796,0.023583604022860527,0.010788832791149616,0.03632526844739914,0.03163668140769005,0.004001135937869549,0.0006874505197629333,1.0036391019821167,1.0869206190109253,139813.59375
Asia and the Pacific,83.0,China,1930.0,F,5.323533058166504,0.20076461136341095,0.012824592180550098,98.7171401977539,1.13550865650177,0.10813955217599869,0.13470391929149628,0.038208991289138794,0.02683095447719097,0.012860819697380066,0.054592620581388474,0.047001540660858154,0.006797244306653738,0.0007938354974612594,1.0054742097854614,1.1075631380081177,142615.390625
Asia and the Pacific,83.0,China,1935.0,F,8.38171100616455,0.48533982038497925,0.015521934255957603,98.26034545898438,1.485515832901001,0.13600684702396393,0.23479224741458893,0.07014261931180954,0.030201992020010948,0.014871221967041492,0.07640696316957474,0.06454533338546753,0.010960165411233902,0.0009014630340971053,1.0076699256896973,1.1329230070114136,147683.40625
Asia and the Pacific,83.0,China,1940.0,F,9.358409881591797,0.769914984703064,0.02456505224108696,78.65917205810547,16.665794372558594,2.072988271713257,4.55795431137085,1.4114270210266113,0.12250488996505737,0.041955314576625824,1.0327119827270508,0.8429909944534302,0.18643173575401306,0.0032892373856157064,1.1087920665740967,1.62994384765625,151947.625
Asia and the Pacific,83.0,China,1945.0,F,17.092605590820312,1.0544902086257935,0.0378107875585556,77.94912719726562,17.224761962890625,2.4562461376190186,4.697083473205566,1.296213984489441,0.13208919763565063,0.04718969762325287,1.0714904069900513,0.8801805973052979,0.1877242773771286,0.0035855856258422136,1.1131001710891724,1.621044397354126,156334.078125
Asia and the Pacific,83.0,China,1950.0,F,35.076358795166016,7.470649242401123,0.09187386184930801,75.54047393798828,18.485273361206055,3.23404860496521,5.809470176696777,1.541567087173462,0.16608315706253052,0.0694759413599968,1.245320200920105,1.0101128816604614,0.2304961085319519,0.004711143206804991,1.1326183080673218,1.697014331817627,164809.0
Asia and the Pacific,83.0,China,1955.0,F,53.06010818481445,13.886808395385742,0.14593693614006042,68.34224700927734,25.199295043945312,4.3016676902771,6.218603610992432,1.6717551946640015,0.24043193459510803,0.11043113470077515,1.5307250022888184,1.272571086883545,0.2511366605758667,0.0070172641426324844,1.1654094457626343,1.7753690481185913,170139.0
Asia and the Pacific,83.0,China,1960.0,F,71.04386138916016,15.429786682128906,0.20000000298023224,59.801265716552734,31.335485458374023,9.595353126525879,8.504983901977539,2.0545051097869873,0.3583846390247345,0.17039470374584198,2.108590602874756,1.759727120399475,0.33828771114349365,0.010575540363788605,1.2347383499145508,1.9518455266952515,177862.0
Asia and the Pacific,83.0,China,1965.0,F,71.04386138916016,18.515745162963867,0.30000001192092896,49.963008880615234,38.2371826171875,12.86763858795166,11.339962005615234,2.722005844116211,0.4598507881164551,0.22907553613185883,2.704362154006958,2.241133451461792,0.4494500756263733,0.013778570108115673,1.3105360269546509,2.1562325954437256,193877.0
Asia and the Pacific,83.0,China,1970.0,F,71.04386138916016,18.515745162963867,0.4000000059604645,38.53160095214844,45.40554428100586,18.542221069335938,15.581705093383789,3.9165501594543457,0.481150358915329,0.24587561190128326,3.510561466217041,2.882204294204712,0.6138166785240173,0.014540509320795536,1.4205670356750488,2.437290906906128,223128.0
Asia and the Pacific,83.0,China,1975.0,F,79.8245620727539,37.2400016784668,0.5,30.233882904052734,48.65705108642578,20.14291763305664,20.597431182861328,5.2270827293396,0.5116344690322876,0.26656919717788696,4.151540756225586,3.330543041229248,0.805433452129364,0.01556410826742649,1.514604091644287,2.6905441284179688,249550.0
Asia and the Pacific,83.0,China,1980.0,F,82.21929931640625,36.2599983215332,0.5,21.726890563964844,50.11678695678711,22.22100257873535,27.606521606445312,8.764472961425781,0.5236312747001648,0.2850290536880493,4.996663570404053,3.857943058013916,1.1225477457046509,0.016173241659998894,1.648171305656433,3.133793592453003,285793.0
Asia and the Pacific,83.0,China,1985.0,F,91.0,34.29999923706055,1.7000000476837158,16.427860260009766,48.79182052612305,23.361034393310547,33.790618896484375,16.73354721069336,0.9897045493125916,0.514362633228302,5.694848537445068,4.251405239105225,1.4133622646331787,0.030081255361437798,1.7673563957214355,3.6861977577209473,331493.0
Asia and the Pacific,83.0,China,1990.0,F,95.0,41.15999984741211,2.0,13.341506958007812,46.15132522583008,23.487977981567383,38.85995101928711,24.32599449157715,1.6472156047821045,0.87777179479599,6.218400478363037,4.519608974456787,1.6482914686203003,0.05049978941679001,1.862351655960083,4.041416645050049,371310.0
Asia and the Pacific,83.0,China,1995.0,F,98.0,60.7599983215332,4.0,11.725622177124023,40.38685989379883,21.481857299804688,45.27446746826172,29.520875930786133,2.6130497455596924,1.462099552154541,6.6784820556640625,4.6148152351379395,1.982163667678833,0.08150309324264526,1.9500367641448975,4.273490905761719,397707.0
Asia and the Pacific,83.0,China,2000.0,F,100.0,56.0,10.5,9.872661590576172,33.989715576171875,18.78326988220215,52.191307067871094,31.270809173583984,3.9463183879852295,2.2314465045928955,7.144981861114502,4.732969284057617,2.2884576320648193,0.12355522066354752,2.043161153793335,4.448836326599121,422254.0
Asia and the Pacific,83.0,China,2005.0,F,100.0,67.0,17.0,6.346809387207031,29.483911514282227,16.74765396118164,59.8958854675293,29.29946517944336,4.273395538330078,2.2839386463165283,7.527347087860107,4.912394046783447,2.483806848526001,0.13114644587039948,2.1227972507476807,4.534128189086914,453091.0
Asia and the Pacific,83.0,China,2010.0,F,100.0,83.0,24.0,3.878347158432007,24.520902633666992,14.197259902954102,67.27182006835938,22.640823364257812,4.3289289474487305,2.3868625164031982,7.8875956535339355,5.148986339569092,2.6042935848236084,0.13431580364704132,2.20066499710083,4.537449836730957,474911.0
Asia and the Pacific,83.0,China,1820.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1825.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1830.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1835.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1840.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1845.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1850.0,M,0.011785770766437054,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1855.0,M,0.023938504979014397,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1860.0,M,0.04447544738650322,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1865.0,M,0.07840274274349213,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1870.0,M,0.13349205255508423,0.009999999776482582,0.009999999776482582,99.9781494140625,0.027928220108151436,0.007470065262168646,0.020000001415610313,0.004027488175779581,0.020000001415610313,0.011032646521925926,0.0060034263879060745,0.0034619488287717104,0.0019208247540518641,0.0006206528050825,1.0006005764007568,1.06626558303833,112241.6328125
Asia and the Pacific,83.0,China,1875.0,M,0.22172658145427704,0.009999999776482582,0.009999999776482582,99.96073913574219,0.043590132147073746,0.012316850945353508,0.020000003278255463,0.0026129623875021935,0.020000003278255463,0.011319966055452824,0.0065819984301924706,0.0040772100910544395,0.0018783891573548317,0.0006263995892368257,1.000658392906189,1.0649300813674927,113902.7578125
Asia and the Pacific,83.0,China,1880.0,M,0.36146166920661926,0.009999999776482582,0.009999999776482582,99.93228149414062,0.07082302868366241,0.021800516173243523,0.019999997690320015,0.0030424688011407852,0.019999997690320015,0.011617421172559261,0.007702328730374575,0.005178706254810095,0.001891273888759315,0.0006323482957668602,1.0007705688476562,1.0656013488769531,115588.09375
Asia and the Pacific,83.0,China,1885.0,M,0.5806199908256531,0.009999999776482582,0.009999999776482582,99.88658905029297,0.11528877913951874,0.037268538028001785,0.019999997690320015,0.003488627728074789,0.019999997690320015,0.011832240968942642,0.009518022648990154,0.006976719480007887,0.0019046585075557232,0.0006366446032188833,1.0009522438049316,1.0663533210754395,117564.9375
Asia and the Pacific,83.0,China,1890.0,M,0.9213494658470154,0.009999999776482582,0.009999999776482582,99.8142318725586,0.1867474615573883,0.06203693524003029,0.019999995827674866,0.003744930261746049,0.019999995827674866,0.012058019638061523,0.012417039833962917,0.009863532148301601,0.0019123476231470704,0.0006411599460989237,1.0012425184249878,1.067054033279419,119575.390625
Asia and the Pacific,83.0,China,1895.0,M,1.446669101715088,0.016763098537921906,0.009999999776482582,99.70081329345703,0.2969822287559509,0.1013660803437233,0.019999999552965164,0.004012044053524733,0.019999999552965164,0.012208057567477226,0.01691497303545475,0.014350450597703457,0.001920361421070993,0.0006441609584726393,1.0016928911209106,1.0679302215576172,122834.0234375
Asia and the Pacific,83.0,China,1900.0,M,2.249638795852661,0.04868388548493385,0.009999999776482582,99.52490234375,0.46137213706970215,0.1596503108739853,0.02340804971754551,0.004875781945884228,0.019999999552965164,0.01238187775015831,0.023931309580802917,0.021235156804323196,0.0020485150162130594,0.0006476372946053743,1.0023959875106812,1.0697102546691895,126098.421875
Asia and the Pacific,83.0,China,1905.0,M,3.465334892272949,0.10632933676242828,0.009999999776482582,99.25450897216797,0.7061760425567627,0.24953119456768036,0.04478675127029419,0.009638030081987381,0.019999999552965164,0.012507622130215168,0.036041319370269775,0.03255842253565788,0.0028327435720711946,0.0006501525640487671,1.003610610961914,1.0760307312011719,129791.34375
Asia and the Pacific,83.0,China,1910.0,M,5.284993648529053,0.20651601254940033,0.009999999776482582,98.7085189819336,1.165602445602417,0.42094144225120544,0.12446335703134537,0.025991780683398247,0.02116202749311924,0.012910651974380016,0.06279867142438889,0.05633384361863136,0.005783376283943653,0.0006814547814428806,1.006299614906311,1.0950967073440552,133591.84375
Asia and the Pacific,83.0,China,1915.0,M,7.969415664672852,0.2485494166612625,0.013099477626383305,97.95431518554688,1.8168636560440063,0.6488726735115051,0.21873849630355835,0.04339219257235527,0.024761466309428215,0.014572696760296822,0.09871838241815567,0.08858209103345871,0.009349609725177288,0.0007866844534873962,1.0099207162857056,1.1161017417907715,141245.75
Asia and the Pacific,83.0,China,1920.0,M,11.854133605957031,0.41341492533683777,0.02193431742489338,96.9242172241211,2.728621244430542,0.9707897305488586,0.32683834433555603,0.06109864264726639,0.03129349648952484,0.01813439093530178,0.14697451889514923,0.1324702352285385,0.013515720143914223,0.0009885589824989438,1.0148060321807861,1.139312982559204,149337.9375
Asia and the Pacific,83.0,China,1925.0,M,17.778079986572266,0.6661049127578735,0.03537078574299812,94.07211303710938,5.09971284866333,1.8490474224090576,0.7803711295127869,0.1359347701072693,0.05533299222588539,0.028365647420287132,0.29108819365501404,0.25860506296157837,0.030809158459305763,0.0016739759594202042,1.0295366048812866,1.2114619016647339,152141.4375
Asia and the Pacific,83.0,China,1930.0,M,28.612262725830078,0.7887250781059265,0.04404376074671745,90.52909851074219,8.038630485534668,2.838311195373535,1.3472774028778076,0.21770326793193817,0.08990837633609772,0.04926988482475281,0.4676668643951416,0.41253936290740967,0.05234391987323761,0.0027835622895509005,1.047877550125122,1.28483247756958,154997.3125
Asia and the Pacific,83.0,China,1935.0,M,34.40743637084961,0.6177787780761719,0.07788879424333572,86.75099182128906,11.279747009277344,3.922982692718506,1.8468670845031738,0.2733458876609802,0.12394976615905762,0.07445072382688522,0.6493422985076904,0.5743309259414673,0.07104337215423584,0.003968037664890289,1.0670888423919678,1.3440202474594116,160306.375
Asia and the Pacific,83.0,China,1940.0,M,28.618864059448242,1.2699999809265137,0.09703610837459564,72.05542755126953,17.58992576599121,6.2272114753723145,9.937108039855957,1.3280808925628662,0.416690468788147,0.17998725175857544,1.710632562637329,1.3357419967651367,0.36295709013938904,0.011933515779674053,1.1865657567977905,1.8097563982009888,164731.203125
Asia and the Pacific,83.0,China,1945.0,M,43.121116638183594,1.0544902086257935,0.2986271381378174,67.74415588378906,21.063003540039062,8.020990371704102,10.680124282836914,1.659010648727417,0.5114110708236694,0.23077063262462616,1.9597142934799194,1.5440119504928589,0.40085867047309875,0.014843696728348732,1.2164921760559082,1.9163352251052856,169277.890625
Asia and the Pacific,83.0,China,1950.0,M,31.01070213317871,0.04500000178813934,0.21396979689598083,62.18623352050781,25.754638671875,11.506902694702148,11.459283828735352,1.8426461219787598,0.5986451506614685,0.30360832810401917,2.2943437099456787,1.8413219451904297,0.43497663736343384,0.018045123666524887,1.2578883171081543,2.015324115753174,179054.0
Asia and the Pacific,83.0,China,1955.0,M,59.382423400878906,0.44999998807907104,0.4334694445133209,54.91254806518555,30.456262588500977,14.109028816223145,13.786314010620117,2.386850357055664,0.8443495631217957,0.46384352445602417,2.77681827545166,2.2147984504699707,0.5358559489250183,0.02616383321583271,1.3200660943984985,2.209251642227173,184797.0
Asia and the Pacific,83.0,China,1960.0,M,65.6116714477539,25.126073837280273,1.075856328010559,47.40005111694336,33.49761199951172,17.805448532104492,17.96225929260254,3.5346412658691406,1.139960527420044,0.63479083776474,3.4340248107910156,2.685225009918213,0.7133046984672546,0.03549499437212944,1.4097360372543335,2.495837688446045,192063.0
Asia and the Pacific,83.0,China,1965.0,M,65.60476684570312,28.04936408996582,1.2232650518417358,40.65808868408203,35.969383239746094,20.43405532836914,22.010019302368164,4.509631633758545,1.3625097274780273,0.7812890410423279,4.0146708488464355,3.0944550037384033,0.8773400783538818,0.0428759790956974,1.4940149784088135,2.7280092239379883,210262.0
Asia and the Pacific,83.0,China,1970.0,M,65.56137084960938,28.056447982788086,1.4109951257705688,32.951236724853516,38.03927230834961,23.55043601989746,27.66571807861328,6.13945198059082,1.3437715768814087,0.8055068254470825,4.726027488708496,3.5882606506347656,1.0947813987731934,0.04298548400402069,1.6041640043258667,3.0046279430389404,241703.0
Asia and the Pacific,83.0,China,1975.0,M,99.98999786376953,54.11327362060547,1.6438614130020142,27.04458236694336,36.08976745605469,22.659517288208008,35.50918960571289,8.147107124328613,1.3564655780792236,0.8021221160888672,5.408666610717773,3.9744179248809814,1.3910768032073975,0.04317170009016991,1.7174947261810303,3.3008010387420654,271049.0
Asia and the Pacific,83.0,China,1980.0,M,78.77836608886719,55.11078643798828,2.0308759212493896,17.914257049560547,36.72489929199219,24.25189781188965,44.00063705444336,12.780479431152344,1.3735121488571167,0.7889578342437744,6.3808465003967285,4.551753044128418,1.785844087600708,0.04324937239289284,1.8928519487380981,3.78633451461792,311026.0
Asia and the Pacific,83.0,China,1985.0,M,98.774169921875,41.89838790893555,4.0103960037231445,19.41668128967285,32.25831985473633,22.321653366088867,46.3883171081543,19.46396255493164,1.9366803169250488,1.1481157541275024,6.532129287719727,4.536899089813232,1.9335343837738037,0.06169606372714043,1.9217052459716797,4.073740482330322,358927.0
Asia and the Pacific,83.0,China,1990.0,M,99.98999786376953,52.5693359375,3.745466470718384,21.96449851989746,26.212316513061523,18.1710147857666,49.40093994140625,26.381391525268555,2.4208147525787354,1.504145622253418,6.5962090492248535,4.440805435180664,2.076904535293579,0.07849898189306259,1.9340590238571167,4.248091220855713,399763.0
Asia and the Pacific,83.0,China,1995.0,M,99.92266082763672,70.27823638916016,6.524474143981934,11.674208641052246,26.828399658203125,18.315500259399414,57.17015075683594,34.145652770996094,4.327240943908691,2.4307806491851807,7.5912299156188965,4.929809093475342,2.5262601375579834,0.13516037166118622,2.136401653289795,4.651247978210449,425034.0
Asia and the Pacific,83.0,China,2000.0,M,99.98999786376953,59.86954879760742,5.633535385131836,3.3040010929107666,26.447336196899414,18.13649559020996,64.39289093017578,36.41972732543945,5.855773448944092,3.433546781539917,8.380148887634277,5.330911636352539,2.863450765609741,0.1857864260673523,2.3117733001708984,4.8995747566223145,448824.0
Asia and the Pacific,83.0,China,2005.0,M,99.98999786376953,67.0,18.93000030517578,2.1319446563720703,21.841476440429688,14.835043907165527,70.19737243652344,33.83580017089844,5.8292036056518555,3.152787923812866,8.478501319885254,5.330587387084961,2.9682741165161133,0.1796397566795349,2.334622383117676,4.897385120391846,480965.0
Asia and the Pacific,83.0,China,2010.0,M,99.98999786376953,83.0,22.078834533691406,1.4554163217544556,17.365524291992188,11.679656028747559,75.99742126464844,26.766578674316406,5.181637287139893,2.8514370918273926,8.584663391113281,5.427586555480957,2.996415853500366,0.16066144406795502,2.359539270401001,4.848339080810547,503569.0
Asia and the Pacific,83.0,China,1820.0,MF,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1825.0,MF,0.0,0.0,0.0,,,,,,,,,,,,,,
Asia and the Pacific,83.0,China,1830.0,MF,0.0,0.0,0.0,,,,,,,,,,,,,,
